AEROENG2001,,,,,,,,,,,,,,
ELECENG5500,ELECENG3320/ELECENG3321,,,,,,,,,,,,,
ELECENG5510,PHYSICS2135,,,,,,,,,,,,,
ELECENG5520,ELECENG3100/ELECENG3101,,,,,,,,,,,,,
ELECENG5521,ELECENG5520,,,,,,,,,,,,,
ELECENG5540,ELECENG3540,,,,,,,,,,,,,
ELECENG5550,ELECENG3500,ELECENG3540,,,,,,,,,,,,
ELECENG5570,,,,,,,,,,,,,,
ELECENG5600,ELECENG3600,ELECENG3430/ELECENG3431,,,,,,,,,,,,
ELECENG5630,ELECENG3600,,,,,,,,,,,,,
ELECENG5640,ELECENG3600,,,,,,,,,,,,,
ELECENG5650,ELECENG3600,,,,,,,,,,,,,
ELECENG5660,ELECENG3600,,,,,,,,,,,,,
METENG5510/ELECENG5670,PHYSICS2135,PHYSICS2111,,,,,,,,,,,,
ELECENG5680,ELECENG3600,,,,,,,,,,,,,
SYSENG5212/ELECENG5820,,,,,,,,,,,,,,
ENGMGT1001,,,,,,,,,,,,,,
ENGMGT1100,,,,,,,,,,,,,,
ENGMGT2001,,,,,,,,,,,,,,
ENGMGT2002,,,,,,,,,,,,,,
ENGMGT2011,,,,,,,,,,,,,,
ENGMGT2012,,,,,,,,,,,,,,
ENGMGT2013,,,,,,,,,,,,,,
ENGMGT2110,,,,,,,,,,,,,,
ENGMGT2310,MATH1214,MATH1211,MATH1208,,,,,,,,,,,
ENGMGT3001,,,,,,,,,,,,,,
ENGMGT3310,ENGMGT2110,,,,,,,,,,,,,
ENGMGT4000,,,,,,,,,,,,,,
ENGMGT4001,,,,,,,,,,,,,,
ENGMGT4099,,,,,,,,,,,,,,
ENGMGT4110,ENGMGT2211,ENGMGT3320,ENGMGT2110,ENGMGT4710,,,,,,,,,,
ENGMGT4710,STAT3117,STAT3115,,,,,,,,,,,,
ENGMGT4281/NUCENG4281,,,,,,,,,,,,,,
ENGMGT4310,,,,,,,,,,,,,,
ENGMGT4330/PSYCH4710,PSYCH1101,,,,,,,,,,,,,
ENGMGT4907,ENGMGT4110,,,,,,,,,,,,,
ENGMGT5000,,,,,,,,,,,,,,
ENGMGT5001,,,,,,,,,,,,,,
ENGMGT5099,,,,,,,,,,,,,,
ENGMGT5110,,,,,,,,,,,,,,
ENGMGT5111,,,,,,,,,,,,,,
ENGMGT5210,,,,,,,,,,,,,,
ENGMGT5212,,,,,,,,,,,,,,
ENGMGT5312,,,,,,,,,,,,,,
ENGMGT5313,,,,,,,,,,,,,,
ENGMGT5316,,,,,,,,,,,,,,
ENGMGT5320/SYSENG5105,,,,,,,,,,,,,,
ENGMGT5330/PSYCH5710,,,,,,,,,,,,,,
ENGMGT5410,STAT3117,STAT3115,,,,,,,,,,,,
ENGMGT5411,MATH3304,,,,,,,,,,,,,
ENGMGT5412,,,,,,,,,,,,,,
ENGMGT5414,STAT3117,STAT3115,,,,,,,,,,,,
ENGMGT5510,,,,,,,,,,,,,,
ENGMGT5511,,,,,,,,,,,,,,
ENGMGT5512,,,,,,,,,,,,,,
ENGMGT5513,,,,,,,,,,,,,,
ENGMGT5514,,,,,,,,,,,,,,
ENGMGT5515/MECHENG5757,,,,,,,,,,,,,,
MECHENG5758/ENGMGT5516,ENGMGT5515/MECHENG5757,MECHENG5708,MECHENG3653,,,,,,,,,,,
MECHENG5708,MECHENG3708,,,,,,,,,,,,,
MECHENG3653,CIVENG2200,CIVENG2211,MECHENG2653,,,,,,,,,,,
ENGMGT5610,,,,,,,,,,,,,,
ENGMGT5613,,,,,,,,,,,,,,
ENGMGT5614,STAT3117,STAT3115,,,,,,,,,,,,
ENGMGT5615,ENGMGT3310,,,,,,,,,,,,,
ENGMGT5710,,,,,,,,,,,,,,
ENGMGT5712,ENGMGT5711,,,,,,,,,,,,,
ENGMGT5713,STAT3117,STAT3115,STAT5643,,,,,,,,,,,
ENGLISH1000,,,,,,,,,,,,,,
ENGLISH1001,,,,,,,,,,,,,,
ENGLISH1110,,,,,,,,,,,,,,
ENGLISH1120,,,,,,,,,,,,,,
ENGLISH1170,ENGLISH1120,,,,,,,,,,,,,
ENGLISH1211,,,,,,,,,,,,,,
ENGLISH1212,,,,,,,,,,,,,,
ENGLISH1221,,,,,,,,,,,,,,
ENGLISH1222,,,,,,,,,,,,,,
ENGLISH1223,,,,,,,,,,,,,,
ENGLISH1231,,,,,,,,,,,,,,
ENGLISH1600/TCHCOM1600,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2000,,,,,,,,,,,,,,
ENGLISH2001,,,,,,,,,,,,,,
ENGLISH2002,,,,,,,,,,,,,,
ENGLISH2010,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2171,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2172,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2230,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2232,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2240,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2241,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2242,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2243,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2244,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2245,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2246,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2247,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2248,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2250,ENGLISH1120,,,,,,,,,,,,,
ENGLISH2410,ENGLISH1120,,,,,,,,,,,,,
TCHCOM2540/ENGLISH2540,ENGLISH1600/TCHCOM1600,,,,,,,,,,,,,
ENGLISH2560/TCHCOM2560,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3000,,,,,,,,,,,,,,
ENGLISH3001,,,,,,,,,,,,,,
ENGLISH3010,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3085,,,,,,,,,,,,,,
ENGLISH3101,ENGLISH1160,ENGLISH3560,,,,,,,,,,,,
ENGLISH3210,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3211,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3212,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3213,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3214,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3215,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3216,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3217,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3218,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3219,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3220,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3221,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3222,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3223,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3224,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3225,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3226,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3227,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3228,ENGLISH1223,,,,,,,,,,,,,
ENGLISH3232,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3233,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3234,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3236,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3301,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3302,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3303,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3304,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3550/TCHCOM3550,,,,,,,,,,,,,,
TCHCOM3590/ENGLISH3590,,,,,,,,,,,,,,
ENGLISH4099,,,,,,,,,,,,,,
ENGLISH4290,ENGLISH1120,,,,,,,,,,,,,
ENGLISH5000,,,,,,,,,,,,,,
ENGLISH5001,,,,,,,,,,,,,,
ENGLISH5100,,,,,,,,,,,,,,
ENGLISH5110,,,,,,,,,,,,,,
ENGLISH5210,,,,,,,,,,,,,,
ENGLISH5220,,,,,,,,,,,,,,
ENGLISH5230,,,,,,,,,,,,,,
ENGLISH5571,ENGLISH3560,ENGLISH2560/TCHCOM2560,,,,,,,,,,,,
ENGLISH5572,ENGLISH3560,ENGLISH2560/TCHCOM2560,,,,,,,,,,,,
ERP2110,IST1750,,,,,,,,,,,,,
ERP3001,,,,,,,,,,,,,,
ERP4001,,,,,,,,,,,,,,
ERP4220,IST1750,,,,,,,,,,,,,
ERP4610,ERP2110,ERP5110,,,,,,,,,,,,
ERP5110,ERP2110,,,,,,,,,,,,,
ERP5000,,,,,,,,,,,,,,
ERP5001,,,,,,,,,,,,,,
ERP5130,ERP2110,ERP5110,,,,,,,,,,,,
ERP5210,ERP2110,ERP5110,,,,,,,,,,,,
ERP5240,ERP2110,ERP5110,,,,,,,,,,,,
ERP5310,ERP2110,ERP5110,,,,,,,,,,,,
ERP5410,IST1750,,,,,,,,,,,,,
ERP5510,ERP5110,,,,,,,,,,,,,
ENVENG2001,,,,,,,,,,,,,,
ENVENG3001,,,,,,,,,,,,,,
ENVENG3603,MATH2222,PHYSICS1135,CHEM1320,GEOLOGY3410,,,,,,,,,,
ENVENG4097,CIVENG4448/ARCHENG4448,,,,,,,,,,,,,
ENVENG4099,,,,,,,,,,,,,,
ENVENG4609,,,,,,,,,,,,,,
ENVENG5000,,,,,,,,,,,,,,
ENVENG5001,,,,,,,,,,,,,,
ETYM3000,,,,,,,,,,,,,,
ETYM4306,ENGLISH1120,,,,,,,,,,,,,
EXPENG4099,,,,,,,,,,,,,,
EXPENG5000,,,,,,,,,,,,,,
EXPENG5001,,,,,,,,,,,,,,
EXPENG5112,,,,,,,,,,,,,,
EXPENG5512,CHEM1319,CHEM1310,,,,,,,,,,,,
EXPENG5513,CHEM1319,CHEM1310,,,,,,,,,,,,
EXPENG5514,CHEM1319,CHEM1310,CHEM1100,ENGMGT1210,ECON1100,ECON1200,,,,,,,,
EXPENG5555,EXPENG5512,EXPENG5513,,,,,,,,,,,,
EXPENG5612/MINENG5612,MINENG2126,,,,,,,,,,,,,
MINENG2126,,,,,,,,,,,,,,
MINENG5622/EXPENG5622,EXPENG5612/MINENG5612,,,,,,,,,,,,,
EXPENG5711,,,,,,,,,,,,,,
EXPENG5713,CIVENG2200,MECHENG2340,,,,,,,,,,,,
EXPENG5721,,,,,,,,,,,,,,
EXPENG5914,,,,,,,,,,,,,,
MINENG5922/EXPENG5922,,,,,,,,,,,,,,
FINANCE2000,,,,,,,,,,,,,,
FINANCE2001,,,,,,,,,,,,,,
FINANCE3000,,,,,,,,,,,,,,
FINANCE3001,,,,,,,,,,,,,,
FINANCE3205,,,,,,,,,,,,,,
FINANCE4099,,,,,,,,,,,,,,
FINANCE5000,,,,,,,,,,,,,,
FINANCE5001,,,,,,,,,,,,,,
FINANCE5099,,,,,,,,,,,,,,
FINANCE5160,FINANCE2150,,,,,,,,,,,,,
FINANCE5205,,,,,,,,,,,,,,
FINANCE5260,FINANCE2150,,,,,,,,,,,,,
FINANCE5310,FINANCE2150,,,,,,,,,,,,,
FRENCH1101,,,,,,,,,,,,,,
FRENCH1102,FRENCH1101,,,,,,,,,,,,,
FRENCH1180,FRENCH1102,,,,,,,,,,,,,
FRENCH2000,,,,,,,,,,,,,,
FRENCH2001,,,,,,,,,,,,,,
FRENCH2110,FRENCH1102,,,,,,,,,,,,,
FRENCH2180,FRENCH1102,,,,,,,,,,,,,
FRENCH2330,FRENCH1180,,,,,,,,,,,,,
FRENCH3000,,,,,,,,,,,,,,
FRENCH3001,,,,,,,,,,,,,,
FRENCH3010,,,,,,,,,,,,,,
FRENCH3020,,,,,,,,,,,,,,
FRENCH3370,FRENCH2170/FRENCH4320/ART4320,,,,,,,,,,,,,
FRENCH3375,FRENCH2170/FRENCH4320/ART4320,,,,,,,,,,,,,
FRENCH4000,,,,,,,,,,,,,,
FRENCH4001,,,,,,,,,,,,,,
FRENCH4010,,,,,,,,,,,,,,
FRENCH4311,FRENCH2170/FRENCH4320/ART4320,,,,,,,,,,,,,
FRENCH4330,,,,,,,,,,,,,,
FRENCH4340,,,,,,,,,,,,,,
FRENCH4360,FRENCH2170/FRENCH4320/ART4320,,,,,,,,,,,,,
FRENG1100,,,,,,,,,,,,,,
GEOENG1001,,,,,,,,,,,,,,
GEOENG1175,,,,,,,,,,,,,,
GEOENG1605,,,,,,,,,,,,,,
GEOENG1810,,,,,,,,,,,,,,
GEOENG1880,,,,,,,,,,,,,,
GEOENG2000,,,,,,,,,,,,,,
GEOENG2001,,,,,,,,,,,,,,
GEOENG2002,,,,,,,,,,,,,,
GEOENG2110,,,,,,,,,,,,,,
GEOENG2407,,,,,,,,,,,,,,
GEOENG2536,PHYSICS1135,GEOLOGY1110/GEOENG1150,,,,,,,,,,,,
GEOENG2605,,,,,,,,,,,,,,
GEOENG3002,,,,,,,,,,,,,,
GEOLOGY3811/GEOENG3148,,,,,,,,,,,,,,
GEOENG3175,GEOLOGY1110/GEOENG1150,,,,,,,,,,,,,
GEOENG3249,GEOLOGY1110/GEOENG1150,,,,,,,,,,,,,
GEOENG4000,,,,,,,,,,,,,,
GEOENG4001,,,,,,,,,,,,,,
GEOENG4010,,,,,,,,,,,,,,
GEOENG4099,,,,,,,,,,,,,,
GEOENG4115,,,,,,,,,,,,,,
GEOENG4276/MINENG4742,CIVENG5619/ENVENG5619,GEOENG5441,,,,,,,,,,,,
GEOENG5441,GEOENG3175,,,,,,,,,,,,,
GEOENG5000,,,,,,,,,,,,,,
GEOENG5001,,,,,,,,,,,,,,
GEOENG5085,,,,,,,,,,,,,,
GEOENG5090,,,,,,,,,,,,,,
GEOENG5099,,,,,,,,,,,,,,
GEOLOGY4310/GEOENG5144,GEOLOGY1110/GEOENG1150,,,,,,,,,,,,,
GEOENG5146/GEOLOGY4821,GEOENG3175,,,,,,,,,,,,,
GEOENG5153,,,,,,,,,,,,,,
GEOENG5172,GEOENG3175,,,,,,,,,,,,,
GEOENG5173,,,,,,,,,,,,,,
GEOENG5174,,,,,,,,,,,,,,
GEOENG5233,,,,,,,,,,,,,,
GEOENG5235,CIVENG3715,GEOENG3175,,,,,,,,,,,,
GEOENG5239,GEOENG5331,,,,,,,,,,,,,
GEOENG5331,MATH1215,MATH1221,GEOLOGY1110/GEOENG1150,,,,,,,,,,,
MINENG5742/GEOENG5276,CIVENG5619/ENVENG5619,GEOENG5441,MINENG5933,,,,,,,,,,,
MINENG5933,MINENG3512/ECON3512,MINENG3912,MINENG5823,,,,,,,,,,,
GEOENG5315,STAT3113,STAT3111,STAT3117,STAT3115,GEOENG4115,,,,,,,,,
GEOENG5320,CIVENG3330,GEOENG5331,,,,,,,,,,,,
GEOENG5332,,,,,,,,,,,,,,
GEOENG5381,GEOENG5331,GEOENG5332,GEOLOGY4411,,,,,,,,,,,
GEOLOGY4411,GEOLOGY1110/GEOENG1150,GEOLOGY3620,,,,,,,,,,,,
GEOENG5415,,,,,,,,,,,,,,
GEOENG5443,GEOLOGY1110/GEOENG1150,,,,,,,,,,,,,
GEOENG5471,GEOENG3175,,,,,,,,,,,,,
GEOENG5556,MATH3304,PHYSICS2135,GEOENG4115,,,,,,,,,,,
GEOENG5575,GEOLOGY1110/GEOENG1150,GEOENG3175,,,,,,,,,,,,
GEOENG5642,GEOENG3175,,,,,,,,,,,,,
GEOPHYS5736/GEOENG5736,,,,,,,,,,,,,,
GEOENG5782/GEOPHYS5782,MATH2222,,,,,,,,,,,,,
GEOENG5810,,,,,,,,,,,,,,
GEOLOGY1111,,,,,,,,,,,,,,
GEOLOGY1120,BIOSCI1113,GEOLOGY1110/GEOENG1150,,,,,,,,,,,,
GEOLOGY1129,GEOLOGY1120,,,,,,,,,,,,,
GEOLOGY1141,,,,,,,,,,,,,,
GEOLOGY2001,,,,,,,,,,,,,,
GEOLOGY2096,GEOLOGY1110/GEOENG1150,GEOLOGY1111,GEOLOGY1129,,,,,,,,,,,
GEOLOGY2610,CHEM1310,,,,,,,,,,,,,
GEOLOGY2611,CHEM1319,CHEM1310,GEOLOGY1110/GEOENG1150,,,,,,,,,,,
GEOLOGY2620,GEOLOGY2610,,,,,,,,,,,,,
GEOLOGY2731,,,,,,,,,,,,,,
GEOLOGY3000,,,,,,,,,,,,,,
GEOLOGY3001,,,,,,,,,,,,,,
GEOLOGY3310,GEOLOGY1110/GEOENG1150,,,,,,,,,,,,,
GEOLOGY3319,GEOLOGY3310,,,,,,,,,,,,,
GEOLOGY3511,GEOLOGY1110/GEOENG1150,GEOLOGY2610,,,,,,,,,,,,
GEOLOGY3620,GEOLOGY2611,GEOLOGY2620,,,,,,,,,,,,
GEOLOGY3629,GEOLOGY3620,,,,,,,,,,,,,
GEOLOGY4000,,,,,,,,,,,,,,
GEOLOGY4001,,,,,,,,,,,,,,
GEOLOGY4010,,,,,,,,,,,,,,
GEOLOGY4085,,,,,,,,,,,,,,
GEOLOGY4097,GEOLOGY2096,GEOLOGY2610,GEOLOGY2620,GEOLOGY3310,GEOLOGY3620,GEOLOGY3629,,,,,,,,
GEOLOGY4099,,,,,,,,,,,,,,
GEOLOGY4211,MATH5325,GEOPHYS3221,,,,,,,,,,,,
MATH5325,MATH2222,MATH3304,,,,,,,,,,,,
GEOPHYS3221,MATH5325,,,,,,,,,,,,,
NUCENG5367/NUCENG4367/GEOLOGY4421,MATH3304,,,,,,,,,,,,,
GEOLOGY4431,GEOLOGY1110/GEOENG1150,GEOLOGY3620,,,,,,,,,,,,
GEOLOGY4441,GEOLOGY3410,GEOLOGY2610,,,,,,,,,,,,
GEOLOGY4451,GEOLOGY3410,,,,,,,,,,,,,
GEOLOGY4461,GEOLOGY3410,GEOLOGY2620,GEOLOGY3620,,,,,,,,,,,
GEOLOGY4521,GEOLOGY2610,GEOLOGY3511,,,,,,,,,,,,
GEOLOGY4630,BIOSCI1113,GEOLOGY1110/GEOENG1150,GEOLOGY1120,,,,,,,,,,,
GEOLOGY4631,GEOLOGY2620,,,,,,,,,,,,,
GEOLOGY4711,GEOLOGY1110/GEOENG1150,GEOLOGY1120,,,,,,,,,,,,
GEOLOGY4721,GEOLOGY1110/GEOENG1150,GEOLOGY1120,,,,,,,,,,,,
GEOLOGY4831,GEOLOGY1110/GEOENG1150,GEOLOGY1120,,,,,,,,,,,,
GEOLOGY4841,GEOLOGY1110/GEOENG1150,,,,,,,,,,,,,
GEOLOGY5000,,,,,,,,,,,,,,
GEOLOGY5001,,,,,,,,,,,,,,
GEOLOGY5010,,,,,,,,,,,,,,
GEOLOGY5040,,,,,,,,,,,,,,
GEOLOGY5085,,,,,,,,,,,,,,
GEOLOGY5099,,,,,,,,,,,,,,
GEOLOGY5100,,,,,,,,,,,,,,
GEOLOGY5111,,,,,,,,,,,,,,
GEOLOGY5121,,,,,,,,,,,,,,
GEOLOGY5311,GEOLOGY1110/GEOENG1150,GEOLOGY3310,GEOLOGY3620,,,,,,,,,,,
GEOLOGY5510,,,,,,,,,,,,,,
GEOLOGY5511,,,,,,,,,,,,,,
GEOLOGY5513,GEOLOGY1110/GEOENG1150,GEOLOGY3310,GEOLOGY3620,,,,,,,,,,,
GEOLOGY5521,,,,,,,,,,,,,,
GEOLOGY5611,GEOLOGY2620,,,,,,,,,,,,,
GEOLOGY5631,CHEM1320,GEOLOGY3410,GEOLOGY2620,GEOLOGY3620,,,,,,,,,,
GEOLOGY5641,GEOLOGY4631,,,,,,,,,,,,,
GEOLOGY5661,GEOLOGY3410,GEOLOGY3310,GEOLOGY3620,,,,,,,,,,,
GEOLOGY5671,GEOLOGY3410,CHEM2310,CIVENG5715,GEOENG5172,GEOLOGY2610,,,,,,,,,
GEOLOGY5679,GEOLOGY2096,GEOLOGY5121,,,,,,,,,,,,
GEOLOGY5681,,,,,,,,,,,,,,
GEOLOGY5741,GEOLOGY4630,,,,,,,,,,,,,
GEOPHYS2211,PHYSICS2135,GEOLOGY1110/GEOENG1150,,,,,,,,,,,,
GEOPHYS3001,,,,,,,,,,,,,,
GEOPHYS3210,GEOLOGY1110/GEOENG1150,,,,,,,,,,,,,
GEOPHYS3211,MATH2222,COMPSCI1971,COMPSCI1970,COMPSCI1981,COMPSCI1980,COMPSCI1570/COMPSCI1580,,,,,,,,
GEOPHYS4000,,,,,,,,,,,,,,
GEOPHYS4001,,,,,,,,,,,,,,
GEOPHYS4099,,,,,,,,,,,,,,
GEOPHYS4231,MATH1214,MATH1211,MATH1208,GEOLOGY1110/GEOENG1150,,,,,,,,,,
GEOPHYS4241,MATH5325,GEOPHYS2211,,,,,,,,,,,,
GEOPHYS4261,,,,,,,,,,,,,,
GEOPHYS5000,,,,,,,,,,,,,,
GEOPHYS5001,,,,,,,,,,,,,,
GEOPHYS5010,,,,,,,,,,,,,,
GEOPHYS5040,,,,,,,,,,,,,,
GEOPHYS5096,GEOLOGY3310,,,,,,,,,,,,,
GEOPHYS5099,,,,,,,,,,,,,,
GEOPHYS5202,MATH1214,MATH1211,MATH1208,GEOLOGY1110/GEOENG1150,,,,,,,,,,
GEOPHYS5211,GEOLOGY3310,GEOLOGY3620,,,,,,,,,,,,
GEOPHYS5221,GEOPHYS3221,,,,,,,,,,,,,
GEOPHYS5231,GEOPHYS3210,GEOPHYS5202,,,,,,,,,,,,
GEOPHYS5241,MATH2222,,,,,,,,,,,,,
GEOPHYS5261,GEOPHYS3210,,,,,,,,,,,,,
GERMAN1101,,,,,,,,,,,,,,
GERMAN1102,GERMAN1101,,,,,,,,,,,,,
GERMAN1180,GERMAN1102,,,,,,,,,,,,,
GERMAN2000,,,,,,,,,,,,,,
GERMAN2001,,,,,,,,,,,,,,
GERMAN2110,GERMAN1102,,,,,,,,,,,,,
GERMAN2170,GERMAN1180,,,,,,,,,,,,,
GERMAN3000,,,,,,,,,,,,,,
GERMAN3001,,,,,,,,,,,,,,
GERMAN4000,,,,,,,,,,,,,,
GERMAN4001,,,,,,,,,,,,,,
GERMAN4010,,,,,,,,,,,,,,
HISTORY1100,,,,,,,,,,,,,,
HISTORY1200,,,,,,,,,,,,,,
HISTORY1790,,,,,,,,,,,,,,
HISTORY2000,,,,,,,,,,,,,,
HISTORY2001,,,,,,,,,,,,,,
HISTORY2110,,,,,,,,,,,,,,
HISTORY2220,HISTORY1310,HISTORY1300,HISTORY1200,,,,,,,,,,,
HISTORY2221,HISTORY1310,HISTORY1300,HISTORY1200,,,,,,,,,,,
HISTORY2222,HISTORY1100,HISTORY1200,,,,,,,,,,,,
HISTORY2224,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,,,,,,,,,,
HISTORY2430,HISTORY1310,HISTORY1300,HISTORY1200,,,,,,,,,,,
HISTORY2510,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,,,,,,,,,,
HISTORY2791,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,,,,,,,,,,
HISTORY3000,,,,,,,,,,,,,,
HISTORY3001,,,,,,,,,,,,,,
HISTORY3010,,,,,,,,,,,,,,
HISTORY3125,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
POLSCI1200,,,,,,,,,,,,,,
HISTORY3130,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
HISTORY3135,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
HISTORY3140,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
HISTORY3150,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
HISTORY3230,HISTORY1100,HISTORY1200,,,,,,,,,,,,
HISTORY3235,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,,,,,,,,,,
HISTORY3240,HISTORY1310,HISTORY1200,,,,,,,,,,,,
HISTORY3241,HISTORY1310,HISTORY1200,,,,,,,,,,,,
HISTORY3280,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,,,,,,,,,,
HISTORY3320,HISTORY1300,,,,,,,,,,,,,
HISTORY3321,HISTORY1300,HISTORY1200,,,,,,,,,,,,
HISTORY3325,HISTORY1300,,,,,,,,,,,,,
HISTORY3340,HISTORY1300,,,,,,,,,,,,,
HISTORY3345,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
HISTORY3360,HISTORY1310,,,,,,,,,,,,,
HISTORY3420,HISTORY1310,HISTORY1300,,,,,,,,,,,,
HISTORY3425,HISTORY1300,,,,,,,,,,,,,
HISTORY3426,HISTORY1310,,,,,,,,,,,,,
HISTORY3440,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
HISTORY3441,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
HISTORY3442,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
HISTORY3443,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
HISTORY3480,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
HISTORY3510,HISTORY1310,HISTORY1200,,,,,,,,,,,,
HISTORY3530,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,,,,,,,,,,
HISTORY3534,HISTORY1100,,,,,,,,,,,,,
HISTORY3600,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,,,,,,,,,,
HISTORY3625,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,,,,,,,,,,
HISTORY3660,HISTORY1310,HISTORY1300,HISTORY1200,,,,,,,,,,,
HISTORY3665,HISTORY1310,HISTORY1300,HISTORY1200,,,,,,,,,,,
MUSIC3252/HISTORY3722,ENGLISH1120,HISTORY1200,MUSIC1150,,,,,,,,,,,
MUSIC1150,,,,,,,,,,,,,,
MUSIC3253/HISTORY3723,,,,,,,,,,,,,,
HISTORY3760/POLSCI3760,HISTORY1310,HISTORY1300,POLSCI1200,,,,,,,,,,,
POLSCI3761/HISTORY3761,HISTORY1310,HISTORY1300,POLSCI1200,,,,,,,,,,,
HISTORY3762/POLSCI3762,HISTORY1310,POLSCI1200,,,,,,,,,,,,
POLSCI3763/HISTORY3763,HISTORY1310,HISTORY1300,POLSCI1200,,,,,,,,,,,
HISTORY4000,,,,,,,,,,,,,,
HISTORY4001,,,,,,,,,,,,,,
HISTORY4010,,,,,,,,,,,,,,
HISTORY4085,,,,,,,,,,,,,,
POLSCI4097/HISTORY4097,HISTORY2791,,,,,,,,,,,,,
HISTORY4145,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
HISTORY4245,HISTORY1310,HISTORY1200,,,,,,,,,,,,
HISTORY4246,HISTORY1310,HISTORY1200,,,,,,,,,,,,
HISTORY4435,HISTORY1310,HISTORY1300,,,,,,,,,,,,
HISTORY4470,HISTORY1310,HISTORY1300,HISTORY1200,,,,,,,,,,,
HISTORY4550,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,POLSCI1200,,,,,,,,,
HISTORY4551,HISTORY1310,HISTORY1300,HISTORY1200,,,,,,,,,,,
HISTORY4580/PHILOS4580,,,,,,,,,,,,,,
HISTORY4790,HISTORY2791,,,,,,,,,,,,,
HISTORY4792,HISTORY1310,HISTORY1300,HISTORY1100,HISTORY1200,,,,,,,,,,
HISTORY5003,,,,,,,,,,,,,,
HISTORY5004,,,,,,,,,,,,,,
HISTORY5005,,,,,,,,,,,,,,
IST1001,,,,,,,,,,,,,,
